contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol,order_book_id_symbol
300,2016-10-21,CFFEX,2016-08-22,0.4,0,2016-10-21,IH1610,1,上证1610,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH,上证1610(IH1610)
300,2016-11-18,CFFEX,2016-09-20,0.4,0,2016-11-18,IH1611,1,上证1611,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH,上证1611(IH1611)
300,2016-11-18,CFFEX,2016-09-20,0.4,0,2016-11-18,IF1611,1,沪深1611,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF,沪深1611(IF1611)
300,2016-04-15,CFFEX,2016-02-22,0.4,0,2016-04-15,IH1604,1,上证1604,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH,上证1604(IH1604)
200,2016-11-18,CFFEX,2016-09-20,0.4,0,2016-11-18,IC1611,1,中证1611,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC,中证1611(IC1611)
200,2016-04-15,CFFEX,2016-02-22,0.4,0,2016-04-15,IC1604,1,中证1604,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC,中证1604(IC1604)
300,2016-04-15,CFFEX,2016-02-22,0.4,0,2016-04-15,IF1604,1,沪深1604,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF,沪深1604(IF1604)
300,2016-08-19,CFFEX,2016-06-20,0.4,0,2016-08-19,IF1608,1,沪深1608,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF,沪深1608(IF1608)
200,2016-08-19,CFFEX,2016-06-20,0.4,0,2016-08-19,IC1608,1,中证1608,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC,中证1608(IC1608)
300,2016-08-19,CFFEX,2016-06-20,0.4,0,2016-08-19,IH1608,1,上证1608,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH,上证1608(IH1608)
300,2017-01-20,CFFEX,2016-11-21,0.4,0,2017-01-20,IH1701,1,上证1701,"09:31-11:30,13:01-15:00",Future,000016.XSHG,IH,上证1701(IH1701)
200,2017-01-20,CFFEX,2016-11-21,0.4,0,2017-01-20,IC1701,1,中证1701,"09:31-11:30,13:01-15:00",Future,000905.XSHG,IC,中证1701(IC1701)
300,2017-01-20,CFFEX,2016-11-21,0.4,0,2017-01-20,IF1701,1,沪深1701,"09:31-11:30,13:01-15:00",Future,000300.XSHG,IF,沪深1701(IF1701)
10,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,P1704,1,棕榈油1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1704(P1704)
5,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,V1704,1,聚氯乙烯1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1704(V1704)
5,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,L1704,1,线型低密度聚乙烯1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1704(L1704)
10,2017-04-25,DCE,2016-04-18,0.2,0,2017-04-25,JD1704,1,鸡蛋1704,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1704(JD1704)
5,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,PP1712,1,聚丙烯1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1712(PP1712)
100,2017-04-11,CZCE,2016-04-11,0.2,0,2017-04-11,ZC1704,1,动力煤704,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤704(ZC1704)
500,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,FB1704,1,中密度纤维板1704,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1704(FB1704)
500,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,BB1704,1,细木工板1704,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1704(BB1704)
100,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,I1704,1,铁矿石1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1704(I1704)
5,2017-04-18,CZCE,2016-04-18,0.2,0,2017-04-18,TA1704,1,精对苯二甲酸704,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸704(TA1704)
60,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,JM1704,1,焦煤1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1704(JM1704)
100,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,J1704,1,冶金焦炭1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1704(J1704)
5,2017-04-18,DCE,2016-04-18,0.2,0,2017-04-18,PP1704,1,聚丙烯1704,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1704(PP1704)
50,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,PM1705,1,普通小麦705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普通小麦705(PM1705)
100,2017-05-08,CZCE,2016-05-10,0.2,0,2017-05-08,ZC1705,1,动力煤705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤705(ZC1705)
20,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,WH1705,1,优质强筋小麦705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,优质强筋小麦705(WH1705)
5,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,CF1705,1,一号棉花705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,一号棉花705(CF1705)
5,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,TA1705,1,精对苯二甲酸705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸705(TA1705)
20,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,RI1705,1,早籼稻705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻705(RI1705)
10,2017-11-14,CZCE,2016-05-17,0.2,0,2017-11-14,SR1711,1,白砂糖711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖711(SR1711)
10,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,OI1705,1,菜籽油705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油705(OI1705)
10,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,MA1705,1,甲醇705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇705(MA1705)
20,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,JR1705,1,粳稻705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻705(JR1705)
10,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,RM1705,1,菜籽粕705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕705(RM1705)
20,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,FG1705,1,玻璃705,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃705(FG1705)
20,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,LR1705,1,晚籼稻705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻705(LR1705)
5,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,SM1705,1,锰硅705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅705(SM1705)
5,2017-05-15,CZCE,2016-05-17,0.2,0,2017-05-15,SF1705,1,硅铁705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁705(SF1705)
10,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,C1705,1,黄玉米1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,黄玉米1705(C1705)
10,2017-11-14,DCE,2016-05-17,0.2,0,2017-11-14,A1711,1,黄大豆1号1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,黄大豆1号1711(A1711)
10,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,B1705,1,黄大豆2号1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,黄大豆2号1705(B1705)
10,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,M1705,1,豆粕1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1705(M1705)
10,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,Y1705,1,豆油1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1705(Y1705)
10,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,P1705,1,棕榈油1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1705(P1705)
100,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,I1705,1,铁矿石1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1705(I1705)
100,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,J1705,1,冶金焦炭1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1705(J1705)
5,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,L1705,1,线型低密度聚乙烯1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1705(L1705)
60,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,JM1705,1,焦煤1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1705(JM1705)
10,2017-05-24,DCE,2016-05-17,0.2,0,2017-05-24,JD1705,1,鸡蛋1705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1705(JD1705)
5,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,V1705,1,聚氯乙烯1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1705(V1705)
500,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,FB1705,1,中密度纤维板1705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1705(FB1705)
500,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,BB1705,1,细木工板1705,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1705(BB1705)
10,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,CS1705,1,玉米淀粉1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1705(CS1705)
5,2017-05-15,DCE,2016-05-17,0.2,0,2017-05-15,PP1705,1,聚丙烯1705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1705(PP1705)
5,2017-06-14,CZCE,2016-06-17,0.2,0,2017-06-14,TA1706,1,精对苯二甲酸706,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸706(TA1706)
10,2017-06-14,CZCE,2016-06-17,0.2,0,2017-06-14,MA1706,1,甲醇706,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇706(MA1706)
5,2017-06-14,CZCE,2016-06-17,0.2,0,2017-06-14,SM1706,1,锰硅706,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅706(SM1706)
5,2017-06-14,CZCE,2016-06-17,0.2,0,2017-06-14,SF1706,1,硅铁706,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁706(SF1706)
5,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,V1706,1,聚氯乙烯1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1706(V1706)
20,2017-06-14,CZCE,2016-06-17,0.2,0,2017-06-14,FG1706,1,玻璃706,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃706(FG1706)
5,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,PP1706,1,聚丙烯1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1706(PP1706)
10,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,P1706,1,棕榈油1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1706(P1706)
5,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,L1706,1,线型低密度聚乙烯1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1706(L1706)
10,2017-06-27,DCE,2016-06-17,0.2,0,2017-06-27,JD1706,1,鸡蛋1706,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1706(JD1706)
500,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,BB1706,1,细木工板1706,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1706(BB1706)
100,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,J1706,1,冶金焦炭1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1706(J1706)
100,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,I1706,1,铁矿石1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1706(I1706)
500,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,FB1706,1,中密度纤维板1706,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1706(FB1706)
60,2017-06-14,DCE,2016-06-17,0.2,0,2017-06-14,JM1706,1,焦煤1706,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1706(JM1706)
10,2005-01-17,DCE,2004-09-22,0.05,0,2005-01-17,C0501,1,玉米0501,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0501(C0501)
10,2005-03-14,DCE,2004-09-22,0.05,0,2005-03-14,C0503,1,玉米0503,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0503(C0503)
10,2005-05-20,DCE,2004-09-22,0.05,0,2005-05-20,C0505,1,玉米0505,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0505(C0505)
10,2005-07-14,DCE,2004-09-22,0.05,0,2005-07-14,C0507,1,玉米0507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0507(C0507)
10,2005-09-14,DCE,2004-09-22,0.05,0,2005-09-14,C0509,1,玉米0509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0509(C0509)
10,2005-11-14,DCE,2004-09-22,0.05,0,2005-11-14,C0511,1,玉米0511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0511(C0511)
10,2006-01-17,DCE,2005-01-18,0.05,0,2006-01-17,C0601,1,玉米0601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0601(C0601)
10,2006-03-14,DCE,2005-03-15,0.05,0,2006-03-14,C0603,1,玉米0603,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0603(C0603)
10,2006-05-19,DCE,2005-05-23,0.05,0,2006-05-19,C0605,1,玉米0605,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0605(C0605)
10,2006-07-14,DCE,2005-07-15,0.05,0,2006-07-14,C0607,1,玉米0607,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0607(C0607)
10,2006-09-14,DCE,2005-09-15,0.05,0,2006-09-14,C0609,1,玉米0609,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0609(C0609)
10,2006-11-14,DCE,2005-11-15,0.05,0,2006-11-14,C0611,1,玉米0611,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0611(C0611)
10,2007-01-17,DCE,2006-01-18,0.05,0,2007-01-17,C0701,1,玉米0701,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0701(C0701)
10,2007-03-14,DCE,2006-03-15,0.05,0,2007-03-14,C0703,1,玉米0703,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0703(C0703)
10,2007-05-21,DCE,2006-05-22,0.05,0,2007-05-21,C0705,1,玉米0705,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0705(C0705)
10,2007-07-13,DCE,2006-07-17,0.05,0,2007-07-13,C0707,1,玉米0707,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0707(C0707)
10,2007-11-14,DCE,2006-11-15,0.05,0,2007-11-14,C0711,1,玉米0711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0711(C0711)
10,2007-09-14,DCE,2006-09-15,0.05,0,2007-09-14,C0709,1,玉米0709,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0709(C0709)
10,2008-01-15,DCE,2007-01-18,0.05,0,2008-01-15,C0801,1,玉米0801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0801(C0801)
10,2008-03-14,DCE,2007-03-15,0.05,0,2008-03-14,C0803,1,玉米0803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0803(C0803)
10,2008-05-16,DCE,2007-05-22,0.05,0,2008-05-16,C0805,1,玉米0805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0805(C0805)
10,2008-07-14,DCE,2007-07-16,0.05,0,2008-07-14,C0807,1,玉米0807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0807(C0807)
10,2008-09-12,DCE,2007-09-17,0.05,0,2008-09-12,C0809,1,玉米0809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0809(C0809)
10,2009-01-16,DCE,2008-01-16,0.05,0,2009-01-16,C0901,1,玉米0901,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0901(C0901)
10,2008-11-14,DCE,2007-11-15,0.05,0,2008-11-14,C0811,1,玉米0811,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0811(C0811)
10,2009-03-13,DCE,2008-03-17,0.05,0,2009-03-13,C0903,1,玉米0903,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0903(C0903)
10,2009-05-15,DCE,2008-05-19,0.05,0,2009-05-15,C0905,1,玉米0905,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0905(C0905)
10,2009-07-14,DCE,2008-07-15,0.05,0,2009-07-14,C0907,1,玉米0907,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0907(C0907)
10,2009-11-13,DCE,2008-11-17,0.05,0,2009-11-13,C0911,1,玉米0911,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0911(C0911)
10,2009-09-14,DCE,2008-09-16,0.05,0,2009-09-14,C0909,1,玉米0909,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米0909(C0909)
10,2010-01-15,DCE,2009-01-19,0.05,0,2010-01-15,C1001,1,玉米1001,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1001(C1001)
10,2010-03-12,DCE,2009-03-16,0.05,0,2010-03-12,C1003,1,玉米1003,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1003(C1003)
10,2010-05-17,DCE,2009-05-18,0.05,0,2010-05-17,C1005,1,玉米1005,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1005(C1005)
10,2010-07-14,DCE,2009-07-15,0.05,0,2010-07-14,C1007,1,玉米1007,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1007(C1007)
10,2010-09-14,DCE,2009-09-15,0.05,0,2010-09-14,C1009,1,玉米1009,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1009(C1009)
10,2010-11-12,DCE,2009-11-16,0.05,0,2010-11-12,C1011,1,玉米1011,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1011(C1011)
10,2011-01-17,DCE,2010-01-18,0.05,0,2011-01-17,C1101,1,玉米1101,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1101(C1101)
10,2011-03-14,DCE,2010-03-15,0.05,0,2011-03-14,C1103,1,玉米1103,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1103(C1103)
10,2011-05-16,DCE,2010-05-18,0.05,0,2011-05-16,C1105,1,玉米1105,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1105(C1105)
10,2011-07-14,DCE,2010-07-15,0.05,0,2011-07-14,C1107,1,玉米1107,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1107(C1107)
10,2011-09-15,DCE,2010-09-15,0.05,0,2011-09-15,C1109,1,玉米1109,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1109(C1109)
10,2011-11-14,DCE,2010-11-15,0.05,0,2011-11-14,C1111,1,玉米1111,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1111(C1111)
10,2012-01-17,DCE,2011-01-18,0.05,0,2012-01-17,C1201,1,玉米1201,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1201(C1201)
10,2012-03-14,DCE,2011-03-15,0.05,0,2012-03-14,C1203,1,玉米1203,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1203(C1203)
10,2012-05-15,DCE,2011-05-17,0.05,0,2012-05-15,C1205,1,玉米1205,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1205(C1205)
10,2012-07-13,DCE,2011-07-15,0.05,0,2012-07-13,C1207,1,玉米1207,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1207(C1207)
10,2012-09-14,DCE,2011-09-16,0.05,0,2012-09-14,C1209,1,玉米1209,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1209(C1209)
10,2013-01-17,DCE,2012-01-18,0.05,0,2013-01-17,C1301,1,玉米1301,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1301(C1301)
10,2012-11-14,DCE,2011-11-15,0.05,0,2012-11-14,C1211,1,玉米1211,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1211(C1211)
10,2013-03-14,DCE,2012-03-15,0.05,0,2013-03-14,C1303,1,玉米1303,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1303(C1303)
10,2013-05-15,DCE,2012-05-16,0.05,0,2013-05-15,C1305,1,玉米1305,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1305(C1305)
10,2013-07-12,DCE,2012-07-16,0.05,0,2013-07-12,C1307,1,玉米1307,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1307(C1307)
10,2013-09-13,DCE,2012-09-17,0.05,0,2013-09-13,C1309,1,玉米1309,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1309(C1309)
10,2003-03-14,DCE,2002-03-15,0.05,0,2003-03-14,A0303,1,豆一0303,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0303(A0303)
10,2003-07-14,DCE,2002-03-15,0.05,0,2003-07-14,A0307,1,豆一0307,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0307(A0307)
10,2003-05-23,DCE,2002-03-15,0.05,0,2003-05-23,A0305,1,豆一0305,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0305(A0305)
10,2003-09-12,DCE,2002-05-22,0.05,0,2003-09-12,A0309,1,豆一0309,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0309(A0309)
10,2003-11-14,DCE,2002-05-22,0.05,0,2003-11-14,A0311,1,豆一0311,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0311(A0311)
10,2004-01-15,DCE,2002-07-15,0.05,0,2004-01-15,A0401,1,豆一0401,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0401(A0401)
10,2004-03-12,DCE,2002-09-16,0.05,0,2004-03-12,A0403,1,豆一0403,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0403(A0403)
10,2004-05-21,DCE,2002-11-15,0.05,0,2004-05-21,A0405,1,豆一0405,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0405(A0405)
10,2004-07-14,DCE,2003-01-16,0.05,0,2004-07-14,A0407,1,豆一0407,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0407(A0407)
10,2004-09-14,DCE,2003-03-17,0.05,0,2004-09-14,A0409,1,豆一0409,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0409(A0409)
10,2004-11-12,DCE,2003-05-26,0.05,0,2004-11-12,A0411,1,豆一0411,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0411(A0411)
10,2005-01-17,DCE,2003-07-15,0.05,0,2005-01-17,A0501,1,豆一0501,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0501(A0501)
10,2005-05-20,DCE,2003-11-17,0.05,0,2005-05-20,A0505,1,豆一0505,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0505(A0505)
10,2005-03-14,DCE,2003-09-15,0.05,0,2005-03-14,A0503,1,豆一0503,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0503(A0503)
10,2005-07-14,DCE,2004-01-16,0.05,0,2005-07-14,A0507,1,豆一0507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0507(A0507)
10,2005-09-14,DCE,2004-03-15,0.05,0,2005-09-14,A0509,1,豆一0509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0509(A0509)
10,2005-11-14,DCE,2004-05-24,0.05,0,2005-11-14,A0511,1,豆一0511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一0511(A0511)
